204,0.431039,-0.371994,0.0869023,-0.703158,-0.702037,-0.0788391,-0.0768546
205,0.431033,-0.371996,0.0869055,-0.703137,-0.702021,-0.0789053,-0.0769159
206,0.431028,-0.371997,0.0869107,-0.703119,-0.70201,-0.0789517,-0.076959
207,0.431024,-0.371998,0.0869173,-0.703103,-0.702002,-0.0789829,-0.0769878
208,0.431021,-0.371999,0.0869249,-0.703089,-0.701998,-0.0790027,-0.077006
209,0.431019,-0.371999,0.0869331,-0.703076,-0.701995,-0.0790142,-0.0770163
210,0.431016,-0.371999,0.0869419,-0.703064,-0.701994,-0.0790195,-0.0770209
211,0.431014,-0.372,0.0869511,-0.703053,-0.701994,-0.0790205,-0.0770215
212,0.431012,-0.372,0.0869604,-0.703042,-0.701995,-0.0790185,-0.0770191
213,0.431011,-0.372,0.0869699,-0.703032,-0.701996,-0.0790144,-0.0770148
214,0.431009,-0.372,0.0869796,-0.703021,-0.701997,-0.0790088,-0.077009
215,0.431007,-0.372,0.0869893,-0.703011,-0.701999,-0.0790022,-0.0770023
216,0.431006,-0.372,0.086999,-0.703001,-0.702001,-0.0789949,-0.076995
217,0.431004,-0.372,0.0870088,-0.702991,-0.702003,-0.0789871,-0.0769872
218,0.431002,-0.372,0.0870186,-0.702981,-0.702005,-0.0789791,-0.0769791
219,0.431001,-0.372,0.0870284,-0.702971,-0.702007,-0.0789708,-0.0769708
220,0.430999,-0.372,0.0870383,-0.702962,-0.702009,-0.0789624,-0.0769624
221,0.430998,-0.372,0.0870481,-0.702952,-0.702011,-0.0789539,-0.0769539
222,0.430996,-0.372,0.0870579,-0.702942,-0.702013,-0.0789454,-0.0769454
223,0.430994,-0.372,0.0870678,-0.702932,-0.702016,-0.0789368,-0.0769368
224,0.430993,-0.372,0.0870776,-0.702922,-0.702018,-0.0789282,-0.0769282
225,0.430991,-0.372,0.0870874,-0.702912,-0.70202,-0.0789196,-0.0769196
226,0.43099,-0.372,0.0870973,-0.702902,-0.702022,-0.0789109,-0.0769109
227,0.430988,-0.372,0.0871071,-0.702893,-0.702024,-0.0789023,-0.0769023
